,property_id,check_in_date,room_category,successful_bookings,capacity,occupancy_percentage %
2308,19560,24-May-22,RT1,18,26.0,69.23
2309,17561,24-May-22,RT1,15,26.0,57.69
2310,16560,24-May-22,RT1,14,34.0,41.18
2311,16561,24-May-22,RT1,10,18.0,55.56
2312,16562,24-May-22,RT1,17,31.0,54.84
2313,16563,24-May-22,RT1,28,41.0,68.29
2314,17559,24-May-22,RT1,17,32.0,53.12
2315,17562,24-May-22,RT1,8,20.0,40.0
2316,17563,24-May-22,RT1,15,25.0,60.0
2317,18558,24-May-22,RT1,8,15.0,53.33
2318,18559,24-May-22,RT1,17,42.0,40.48
2319,18561,24-May-22,RT1,18,33.0,54.55
2320,18562,24-May-22,RT1,23,38.0,60.53
2321,18563,24-May-22,RT1,13,27.0,48.15
2322,19559,24-May-22,RT1,11,24.0,45.83
2323,19561,24-May-22,RT1,18,36.0,50.0
2324,17564,24-May-22,RT1,7,16.0,43.75
2325,19562,24-May-22,RT2,13,23.0,56.52
2326,18563,24-May-22,RT2,17,29.0,58.62
2327,17561,24-May-22,RT2,23,36.0,63.89
2328,17558,24-May-22,RT2,24,50.0,48.0
2329,16562,24-May-22,RT2,23,43.0,53.49
2330,16561,24-May-22,RT2,15,24.0,62.5
2331,16558,24-May-22,RT2,14,22.0,63.64
2332,19560,24-May-22,RT2,25,38.0,65.79
2333,16563,24-May-22,RT2,23,38.0,60.53
2334,16559,24-May-22,RT2,23,41.0,56.1
2335,19559,24-May-22,RT2,20,41.0,48.78
2336,19558,24-May-22,RT2,17,39.0,43.59
2337,17559,24-May-22,RT2,21,39.0,53.85
2338,16560,24-May-22,RT2,19,34.0,55.88
2339,18562,24-May-22,RT2,20,34.0,58.82
2340,18559,24-May-22,RT2,18,44.0,40.91
2341,17563,24-May-22,RT2,31,44.0,70.45
2342,17562,24-May-22,RT2,13,30.0,43.33
2343,18558,24-May-22,RT2,16,30.0,53.33
2344,17564,24-May-22,RT2,18,40.0,45.0
2345,18561,24-May-22,RT2,28,40.0,70.0
2346,18560,24-May-22,RT2,23,40.0,57.5
2347,17560,24-May-22,RT2,26,45.0,57.78
2348,19561,24-May-22,RT2,20,45.0,44.44
2349,19563,24-May-22,RT2,25,45.0,55.56
2350,16559,24-May-22,RT1,21,30.0,70.0
2351,19562,24-May-22,RT3,17,29.0,58.62
2352,19561,24-May-22,RT3,17,29.0,58.62
2353,18562,24-May-22,RT3,17,29.0,58.62
2354,17558,24-May-22,RT3,15,27.0,55.56
2355,17562,24-May-22,RT3,12,27.0,44.44
2356,19559,24-May-22,RT3,14,27.0,51.85
2357,16559,24-May-22,RT3,18,32.0,56.25
2358,16558,24-May-22,RT3,5,8.0,62.5
2359,18560,24-May-22,RT3,15,24.0,62.5
2360,19558,24-May-22,RT3,8,21.0,38.1
2361,16561,24-May-22,RT3,13,21.0,61.9
2362,19560,24-May-22,RT3,13,19.0,68.42
2363,17561,24-May-22,RT3,14,19.0,73.68
2364,18561,24-May-22,RT3,14,25.0,56.0
2365,16562,24-May-22,RT3,9,18.0,50.0
2366,17563,24-May-22,RT3,9,16.0,56.25
2367,17564,24-May-22,RT3,9,24.0,37.5
2368,17559,24-May-22,RT3,10,16.0,62.5
2369,18559,24-May-22,RT3,10,23.0,43.48
2370,16563,24-May-22,RT3,12,20.0,60.0
2371,17560,24-May-22,RT3,12,25.0,48.0
2372,18558,24-May-22,RT3,12,26.0,46.15
2373,16560,24-May-22,RT3,11,20.0,55.0
2374,18563,24-May-22,RT3,11,23.0,47.83
2375,16558,24-May-22,RT4,2,3.0,66.67
2376,16562,24-May-22,RT4,4,6.0,66.67
2377,17558,24-May-22,RT4,4,6.0,66.67
2378,16560,24-May-22,RT4,4,7.0,57.14
2379,18561,24-May-22,RT4,4,9.0,44.44
2380,17560,24-May-22,RT4,5,13.0,38.46
2381,16561,24-May-22,RT4,6,10.0,60.0
2382,19559,24-May-22,RT4,1,3.0,33.33
2383,17564,24-May-22,RT4,7,17.0,41.18
2384,18560,24-May-22,RT4,12,15.0,80.0
2385,19560,24-May-22,RT4,10,16.0,62.5
2386,18559,24-May-22,RT4,9,19.0,47.37
2387,17563,24-May-22,RT4,13,19.0,68.42
2388,19562,24-May-22,RT4,9,14.0,64.29
2389,17559,24-May-22,RT4,8,14.0,57.14
2390,18558,24-May-22,RT4,10,20.0,50.0
2391,18562,24-May-22,RT4,14,20.0,70.0
2392,18563,24-May-22,RT4,10,18.0,55.56
2393,16563,24-May-22,RT4,11,18.0,61.11
2394,16559,24-May-22,RT4,13,18.0,72.22
2395,17562,24-May-22,RT4,3,6.0,50.0
2396,19563,24-May-22,RT4,3,6.0,50.0
2397,19558,24-May-22,RT4,3,7.0,42.86
2398,19561,24-May-22,RT4,3,7.0,42.86
2399,17561,24-May-22,RT4,3,4.0,75.0
2400,16559,25-May-22,RT1,20,30.0,66.67
2401,18560,25-May-22,RT1,18,30.0,60.0
2402,19562,25-May-22,RT1,19,30.0,63.33
2403,19563,25-May-22,RT1,18,30.0,60.0
2404,17558,25-May-22,RT1,11,19.0,57.89
2405,16558,25-May-22,RT1,13,19.0,68.42
2406,17560,25-May-22,RT1,19,40.0,47.5
2407,19558,25-May-22,RT1,18,40.0,45.0
2408,19560,25-May-22,RT1,18,26.0,69.23
2409,17561,25-May-22,RT1,15,26.0,57.69
2410,16560,25-May-22,RT1,20,34.0,58.82
2411,16561,25-May-22,RT1,12,18.0,66.67
2412,16562,25-May-22,RT1,16,31.0,51.61
2413,16563,25-May-22,RT1,25,41.0,60.98
2414,17559,25-May-22,RT1,22,32.0,68.75
2415,17562,25-May-22,RT1,9,20.0,45.0
2416,17563,25-May-22,RT1,16,25.0,64.0
2417,18558,25-May-22,RT1,8,15.0,53.33
2418,18559,25-May-22,RT1,17,42.0,40.48
2419,18561,25-May-22,RT1,20,33.0,60.61
2420,18562,25-May-22,RT1,25,38.0,65.79
2421,18563,25-May-22,RT1,14,27.0,51.85
2422,19559,25-May-22,RT1,13,24.0,54.17
2423,19561,25-May-22,RT1,18,36.0,50.0
2424,17564,25-May-22,RT1,6,16.0,37.5
2425,19562,25-May-22,RT2,14,23.0,60.87
2426,18563,25-May-22,RT2,14,29.0,48.28
2427,17561,25-May-22,RT2,19,36.0,52.78
2428,17558,25-May-22,RT2,25,50.0,50.0
2429,16562,25-May-22,RT2,22,43.0,51.16
2430,16561,25-May-22,RT2,15,24.0,62.5
2431,16558,25-May-22,RT2,13,22.0,59.09
2432,19560,25-May-22,RT2,23,38.0,60.53
2433,16563,25-May-22,RT2,21,38.0,55.26
2434,16559,25-May-22,RT2,26,41.0,63.41
2435,19559,25-May-22,RT2,20,41.0,48.78
2436,19558,25-May-22,RT2,17,39.0,43.59
2437,17559,25-May-22,RT2,25,39.0,64.1
2438,16560,25-May-22,RT2,16,34.0,47.06
2439,18562,25-May-22,RT2,22,34.0,64.71
2440,18559,25-May-22,RT2,19,44.0,43.18
2441,17563,25-May-22,RT2,30,44.0,68.18
2442,17562,25-May-22,RT2,11,30.0,36.67
2443,18558,25-May-22,RT2,14,30.0,46.67
2444,17564,25-May-22,RT2,17,40.0,42.5
2445,18561,25-May-22,RT2,22,40.0,55.0
2446,18560,25-May-22,RT2,25,40.0,62.5
2447,17560,25-May-22,RT2,24,45.0,53.33
2448,19561,25-May-22,RT2,24,45.0,53.33
2449,19563,25-May-22,RT2,23,45.0,51.11
2450,19563,25-May-22,RT3,15,29.0,51.72
2451,19562,25-May-22,RT3,18,29.0,62.07
2452,19561,25-May-22,RT3,14,29.0,48.28
2453,18562,25-May-22,RT3,18,29.0,62.07
2454,17558,25-May-22,RT3,13,27.0,48.15
2455,17562,25-May-22,RT3,10,27.0,37.04
2456,19559,25-May-22,RT3,14,27.0,51.85
2457,16559,25-May-22,RT3,19,32.0,59.38
2458,16558,25-May-22,RT3,5,8.0,62.5
2459,18561,25-May-22,RT3,18,25.0,72.0
2460,16560,25-May-22,RT3,8,20.0,40.0
2461,18558,25-May-22,RT3,13,26.0,50.0
2462,18560,25-May-22,RT3,13,24.0,54.17
2463,17560,25-May-22,RT3,14,25.0,56.0
2464,16562,25-May-22,RT3,9,18.0,50.0
2465,17559,25-May-22,RT3,10,16.0,62.5
2466,17563,25-May-22,RT3,10,16.0,62.5
2467,19558,25-May-22,RT3,10,21.0,47.62
2468,16561,25-May-22,RT3,12,21.0,57.14
2469,16563,25-May-22,RT3,12,20.0,60.0
2470,17561,25-May-22,RT3,12,19.0,63.16
2471,18563,25-May-22,RT3,12,23.0,52.17
2472,19560,25-May-22,RT3,12,19.0,63.16
2473,17564,25-May-22,RT3,12,24.0,50.0
2474,18559,25-May-22,RT3,11,23.0,47.83
2475,19559,25-May-22,RT4,2,3.0,66.67
2476,16558,25-May-22,RT4,2,3.0,66.67
2477,16562,25-May-22,RT4,4,6.0,66.67
2478,19563,25-May-22,RT4,4,6.0,66.67
2479,16560,25-May-22,RT4,4,7.0,57.14
2480,19561,25-May-22,RT4,4,7.0,57.14
2481,17560,25-May-22,RT4,5,13.0,38.46
2482,18561,25-May-22,RT4,5,9.0,55.56
2483,16561,25-May-22,RT4,7,10.0,70.0
2484,17564,25-May-22,RT4,8,17.0,47.06
2485,18560,25-May-22,RT4,10,15.0,66.67
2486,19560,25-May-22,RT4,9,16.0,56.25
2487,18559,25-May-22,RT4,8,19.0,42.11
2488,17563,25-May-22,RT4,13,19.0,68.42
2489,19562,25-May-22,RT4,9,14.0,64.29
2490,17559,25-May-22,RT4,9,14.0,64.29
2491,18558,25-May-22,RT4,9,20.0,45.0
2492,18562,25-May-22,RT4,13,20.0,65.0
2493,18563,25-May-22,RT4,9,18.0,50.0
2494,16563,25-May-22,RT4,11,18.0,61.11
2495,16559,25-May-22,RT4,10,18.0,55.56
2496,17558,25-May-22,RT4,3,6.0,50.0
2497,17562,25-May-22,RT4,3,6.0,50.0
2498,19558,25-May-22,RT4,3,7.0,42.86
2499,17561,25-May-22,RT4,3,4.0,75.0
2500,16559,26-May-22,RT1,21,30.0,70.0
2501,18560,26-May-22,RT1,19,30.0,63.33
2502,19562,26-May-22,RT1,16,30.0,53.33
2503,19563,26-May-22,RT1,15,30.0,50.0
2504,17558,26-May-22,RT1,9,19.0,47.37
2505,16558,26-May-22,RT1,12,19.0,63.16
2506,17560,26-May-22,RT1,21,40.0,52.5
2507,19558,26-May-22,RT1,15,40.0,37.5
2508,19560,26-May-22,RT1,14,26.0,53.85
2509,17561,26-May-22,RT1,16,26.0,61.54
2510,16560,26-May-22,RT1,18,34.0,52.94
2511,16561,26-May-22,RT1,12,18.0,66.67
2512,16562,26-May-22,RT1,15,31.0,48.39
2513,16563,26-May-22,RT1,22,41.0,53.66
2514,17559,26-May-22,RT1,21,32.0,65.62
2515,17562,26-May-22,RT1,9,20.0,45.0
2516,17563,26-May-22,RT1,15,25.0,60.0
2517,18558,26-May-22,RT1,8,15.0,53.33
2518,18559,26-May-22,RT1,15,42.0,35.71
2519,18561,26-May-22,RT1,21,33.0,63.64
2520,18562,26-May-22,RT1,22,38.0,57.89
2521,18563,26-May-22,RT1,13,27.0,48.15
2522,19559,26-May-22,RT1,11,24.0,45.83
2523,19561,26-May-22,RT1,16,36.0,44.44
2524,17564,26-May-22,RT1,8,16.0,50.0
2525,19562,26-May-22,RT2,15,23.0,65.22
2526,18563,26-May-22,RT2,15,29.0,51.72
2527,17561,26-May-22,RT2,23,36.0,63.89
2528,17558,26-May-22,RT2,25,50.0,50.0
2529,16562,26-May-22,RT2,20,43.0,46.51
2530,16561,26-May-22,RT2,17,24.0,70.83
2531,16558,26-May-22,RT2,15,22.0,68.18
2532,19560,26-May-22,RT2,23,38.0,60.53
2533,16563,26-May-22,RT2,22,38.0,57.89
2534,16559,26-May-22,RT2,26,41.0,63.41
2535,19559,26-May-22,RT2,21,41.0,51.22
2536,19558,26-May-22,RT2,15,39.0,38.46
2537,17559,26-May-22,RT2,23,39.0,58.97
2538,16560,26-May-22,RT2,17,34.0,50.0
2539,18562,26-May-22,RT2,19,34.0,55.88
2540,18559,26-May-22,RT2,17,44.0,38.64
2541,17563,26-May-22,RT2,26,44.0,59.09
2542,17562,26-May-22,RT2,11,30.0,36.67
2543,18558,26-May-22,RT2,15,30.0,50.0
2544,17564,26-May-22,RT2,17,40.0,42.5
2545,18561,26-May-22,RT2,23,40.0,57.5
2546,18560,26-May-22,RT2,27,40.0,67.5
2547,17560,26-May-22,RT2,21,45.0,46.67
2548,19561,26-May-22,RT2,23,45.0,51.11
2549,19563,26-May-22,RT2,22,45.0,48.89
2550,19563,26-May-22,RT3,13,29.0,44.83
2551,19562,26-May-22,RT3,20,29.0,68.97
2552,19561,26-May-22,RT3,15,29.0,51.72
2553,18562,26-May-22,RT3,19,29.0,65.52
2554,17558,26-May-22,RT3,14,27.0,51.85
2555,17562,26-May-22,RT3,13,27.0,48.15
2556,19559,26-May-22,RT3,15,27.0,55.56
2557,16559,26-May-22,RT3,23,32.0,71.88
2558,16558,26-May-22,RT3,5,8.0,62.5
2559,18560,26-May-22,RT3,15,24.0,62.5
2560,16563,26-May-22,RT3,13,20.0,65.0
2561,16561,26-May-22,RT3,14,21.0,66.67
2562,18561,26-May-22,RT3,14,25.0,56.0
2563,16562,26-May-22,RT3,9,18.0,50.0
2564,16560,26-May-22,RT3,10,20.0,50.0
2565,17563,26-May-22,RT3,10,16.0,62.5
2566,19558,26-May-22,RT3,10,21.0,47.62
2567,17564,26-May-22,RT3,10,24.0,41.67
2568,17559,26-May-22,RT3,12,16.0,75.0
2569,17560,26-May-22,RT3,12,25.0,48.0
2570,17561,26-May-22,RT3,12,19.0,63.16
2571,18558,26-May-22,RT3,12,26.0,46.15
2572,18563,26-May-22,RT3,12,23.0,52.17
2573,19560,26-May-22,RT3,12,19.0,63.16
2574,18559,26-May-22,RT3,11,23.0,47.83
2575,17562,26-May-22,RT4,2,6.0,33.33
2576,19559,26-May-22,RT4,2,3.0,66.67
2577,16558,26-May-22,RT4,2,3.0,66.67
2578,16560,26-May-22,RT4,4,7.0,57.14
2579,19561,26-May-22,RT4,4,7.0,57.14
2580,18561,26-May-22,RT4,5,9.0,55.56
2581,16561,26-May-22,RT4,6,10.0,60.0
2582,17560,26-May-22,RT4,6,13.0,46.15
2583,17564,26-May-22,RT4,6,17.0,35.29
2584,18560,26-May-22,RT4,8,15.0,53.33
2585,19560,26-May-22,RT4,10,16.0,62.5
2586,18559,26-May-22,RT4,8,19.0,42.11
2587,17563,26-May-22,RT4,12,19.0,63.16
2588,19562,26-May-22,RT4,8,14.0,57.14
2589,17559,26-May-22,RT4,9,14.0,64.29
2590,18558,26-May-22,RT4,10,20.0,50.0
2591,18562,26-May-22,RT4,13,20.0,65.0
2592,18563,26-May-22,RT4,9,18.0,50.0
2593,16563,26-May-22,RT4,11,18.0,61.11
2594,16559,26-May-22,RT4,12,18.0,66.67
2595,16562,26-May-22,RT4,3,6.0,50.0
2596,17558,26-May-22,RT4,3,6.0,50.0
2597,19563,26-May-22,RT4,3,6.0,50.0
2598,19558,26-May-22,RT4,3,7.0,42.86
2599,17561,26-May-22,RT4,3,4.0,75.0
2600,19563,27-May-22,RT3,14,29.0,48.28
2601,18560,27-May-22,RT1,19,30.0,63.33
2602,19562,27-May-22,RT1,17,30.0,56.67
2603,19563,27-May-22,RT1,16,30.0,53.33
2604,17558,27-May-22,RT1,10,19.0,52.63
2605,16558,27-May-22,RT1,12,19.0,63.16
2606,17560,27-May-22,RT1,18,40.0,45.0
2607,19558,27-May-22,RT1,19,40.0,47.5
2608,19560,27-May-22,RT1,18,26.0,69.23
2609,17561,27-May-22,RT1,16,26.0,61.54
2610,16560,27-May-22,RT1,19,34.0,55.88
2611,16561,27-May-22,RT1,10,18.0,55.56
2612,16562,27-May-22,RT1,15,31.0,48.39
2613,16563,27-May-22,RT1,23,41.0,56.1
2614,17559,27-May-22,RT1,19,32.0,59.38
2615,17562,27-May-22,RT1,9,20.0,45.0
2616,17563,27-May-22,RT1,15,25.0,60.0
2617,18558,27-May-22,RT1,8,15.0,53.33
2618,18559,27-May-22,RT1,18,42.0,42.86
2619,18561,27-May-22,RT1,20,33.0,60.61
2620,18562,27-May-22,RT1,21,38.0,55.26
2621,18563,27-May-22,RT1,13,27.0,48.15
2622,19559,27-May-22,RT1,13,24.0,54.17
2623,19561,27-May-22,RT1,18,36.0,50.0
2624,17564,27-May-22,RT1,6,16.0,37.5
2625,19562,27-May-22,RT2,14,23.0,60.87
2626,18563,27-May-22,RT2,15,29.0,51.72
2627,17561,27-May-22,RT2,19,36.0,52.78
2628,17558,27-May-22,RT2,26,50.0,52.0
2629,16562,27-May-22,RT2,19,43.0,44.19
2630,16561,27-May-22,RT2,13,24.0,54.17
2631,16558,27-May-22,RT2,13,22.0,59.09
2632,19560,27-May-22,RT2,24,38.0,63.16
2633,16563,27-May-22,RT2,26,38.0,68.42
2634,16559,27-May-22,RT2,28,41.0,68.29
2635,19559,27-May-22,RT2,18,41.0,43.9
2636,19558,27-May-22,RT2,16,39.0,41.03
2637,17559,27-May-22,RT2,26,39.0,66.67
2638,16560,27-May-22,RT2,18,34.0,52.94
2639,18562,27-May-22,RT2,22,34.0,64.71
2640,18559,27-May-22,RT2,17,44.0,38.64
2641,17563,27-May-22,RT2,31,44.0,70.45
2642,17562,27-May-22,RT2,13,30.0,43.33
2643,18558,27-May-22,RT2,14,30.0,46.67
2644,17564,27-May-22,RT2,19,40.0,47.5
2645,18561,27-May-22,RT2,27,40.0,67.5
2646,18560,27-May-22,RT2,28,40.0,70.0
2647,17560,27-May-22,RT2,25,45.0,55.56
2648,19561,27-May-22,RT2,24,45.0,53.33
2649,19563,27-May-22,RT2,21,45.0,46.67
2650,16559,27-May-22,RT1,18,30.0,60.0
2651,19562,27-May-22,RT3,16,29.0,55.17
2652,19561,27-May-22,RT3,16,29.0,55.17
2653,18562,27-May-22,RT3,20,29.0,68.97
2654,17558,27-May-22,RT3,14,27.0,51.85
2655,17562,27-May-22,RT3,11,27.0,40.74
2656,19559,27-May-22,RT3,15,27.0,55.56
2657,16559,27-May-22,RT3,22,32.0,68.75
2658,16558,27-May-22,RT3,5,8.0,62.5
2659,18560,27-May-22,RT3,16,24.0,66.67
2660,16563,27-May-22,RT3,13,20.0,65.0
2661,17560,27-May-22,RT3,13,25.0,52.0
2662,18561,27-May-22,RT3,13,25.0,52.0
2663,16562,27-May-22,RT3,9,18.0,50.0
2664,17564,27-May-22,RT3,9,24.0,37.5
2665,17563,27-May-22,RT3,10,16.0,62.5
2666,18559,27-May-22,RT3,10,23.0,43.48
2667,19558,27-May-22,RT3,10,21.0,47.62
2668,17559,27-May-22,RT3,12,16.0,75.0
2669,17561,27-May-22,RT3,12,19.0,63.16
2670,18558,27-May-22,RT3,12,26.0,46.15
2671,18563,27-May-22,RT3,12,23.0,52.17
2672,19560,27-May-22,RT3,12,19.0,63.16
2673,16560,27-May-22,RT3,11,20.0,55.0
2674,16561,27-May-22,RT3,11,21.0,52.38
2675,19559,27-May-22,RT4,2,3.0,66.67
2676,16558,27-May-22,RT4,2,3.0,66.67
2677,16560,27-May-22,RT4,4,7.0,57.14
2678,17560,27-May-22,RT4,5,13.0,38.46
2679,16561,27-May-22,RT4,6,10.0,60.0
2680,18561,27-May-22,RT4,6,9.0,66.67
2681,17564,27-May-22,RT4,7,17.0,41.18
2682,18560,27-May-22,RT4,10,15.0,66.67
2683,19560,27-May-22,RT4,9,16.0,56.25
2684,18559,27-May-22,RT4,7,19.0,36.84
2685,17563,27-May-22,RT4,12,19.0,63.16
2686,19562,27-May-22,RT4,9,14.0,64.29
2687,17559,27-May-22,RT4,9,14.0,64.29
2688,18558,27-May-22,RT4,11,20.0,55.0
2689,18562,27-May-22,RT4,10,20.0,50.0
2690,18563,27-May-22,RT4,10,18.0,55.56
2691,16563,27-May-22,RT4,12,18.0,66.67
2692,16559,27-May-22,RT4,11,18.0,61.11
2693,16562,27-May-22,RT4,3,6.0,50.0
2694,17558,27-May-22,RT4,3,6.0,50.0
2695,17562,27-May-22,RT4,3,6.0,50.0
2696,19563,27-May-22,RT4,3,6.0,50.0
2697,19558,27-May-22,RT4,3,7.0,42.86
2698,19561,27-May-22,RT4,3,7.0,42.86
2699,17561,27-May-22,RT4,3,4.0,75.0
2700,16559,28-May-22,RT1,26,30.0,86.67
2701,18560,28-May-22,RT1,24,30.0,80.0
2702,19562,28-May-22,RT1,26,30.0,86.67
2703,19563,28-May-22,RT1,22,30.0,73.33
2704,17558,28-May-22,RT1,15,19.0,78.95
2705,16558,28-May-22,RT1,17,19.0,89.47
2706,17560,28-May-22,RT1,29,40.0,72.5
2707,19558,28-May-22,RT1,25,40.0,62.5
2708,19560,28-May-22,RT1,24,26.0,92.31
2709,17561,28-May-22,RT1,24,26.0,92.31
2710,16560,28-May-22,RT1,24,34.0,70.59
2711,16561,28-May-22,RT1,16,18.0,88.89
2712,16562,28-May-22,RT1,23,31.0,74.19
2713,16563,28-May-22,RT1,39,41.0,95.12
2714,17559,28-May-22,RT1,27,32.0,84.38
2715,17562,28-May-22,RT1,13,20.0,65.0
2716,17563,28-May-22,RT1,25,25.0,100.0
2717,18558,28-May-22,RT1,12,15.0,80.0
2718,18559,28-May-22,RT1,24,42.0,57.14
2719,18561,28-May-22,RT1,31,33.0,93.94
2720,18562,28-May-22,RT1,32,38.0,84.21
2721,18563,28-May-22,RT1,19,27.0,70.37
2722,19559,28-May-22,RT1,18,24.0,75.0
2723,19561,28-May-22,RT1,26,36.0,72.22
2724,17564,28-May-22,RT1,9,16.0,56.25
2725,19562,28-May-22,RT2,23,23.0,100.0
2726,18563,28-May-22,RT2,20,29.0,68.97
2727,17561,28-May-22,RT2,32,36.0,88.89
2728,17558,28-May-22,RT2,36,50.0,72.0
2729,16562,28-May-22,RT2,33,43.0,76.74
2730,16561,28-May-22,RT2,23,24.0,95.83
2731,16558,28-May-22,RT2,19,22.0,86.36
2732,19560,28-May-22,RT2,33,38.0,86.84
2733,16563,28-May-22,RT2,31,38.0,81.58
2734,16559,28-May-22,RT2,36,41.0,87.8
2735,19559,28-May-22,RT2,30,41.0,73.17
2736,19558,28-May-22,RT2,25,39.0,64.1
2737,17559,28-May-22,RT2,38,39.0,97.44
2738,16560,28-May-22,RT2,27,34.0,79.41
2739,18562,28-May-22,RT2,31,34.0,91.18
2740,18559,28-May-22,RT2,27,44.0,61.36
2741,17563,28-May-22,RT2,40,44.0,90.91
2742,17562,28-May-22,RT2,17,30.0,56.67
2743,18558,28-May-22,RT2,23,30.0,76.67
2744,17564,28-May-22,RT2,24,40.0,60.0
2745,18561,28-May-22,RT2,34,40.0,85.0
2746,18560,28-May-22,RT2,33,40.0,82.5
2747,17560,28-May-22,RT2,34,45.0,75.56
2748,19561,28-May-22,RT2,31,45.0,68.89
2749,19563,28-May-22,RT2,35,45.0,77.78
2750,19563,28-May-22,RT3,22,29.0,75.86
2751,19562,28-May-22,RT3,26,29.0,89.66
2752,19561,28-May-22,RT3,20,29.0,68.97
2753,18562,28-May-22,RT3,27,29.0,93.1
2754,17558,28-May-22,RT3,22,27.0,81.48
2755,17562,28-May-22,RT3,18,27.0,66.67
2756,19559,28-May-22,RT3,19,27.0,70.37
2757,16559,28-May-22,RT3,31,32.0,96.88
2758,17560,28-May-22,RT3,18,25.0,72.0
2759,18561,28-May-22,RT3,24,25.0,96.0
2760,16561,28-May-22,RT3,20,21.0,95.24
2761,16563,28-May-22,RT3,17,20.0,85.0
2762,17561,28-May-22,RT3,17,19.0,89.47
2763,18558,28-May-22,RT3,19,26.0,73.08
2764,18560,28-May-22,RT3,24,24.0,100.0
2765,18563,28-May-22,RT3,16,23.0,69.57
2766,19560,28-May-22,RT3,17,19.0,89.47
2767,17563,28-May-22,RT3,15,16.0,93.75
2768,17564,28-May-22,RT3,15,24.0,62.5
2769,16558,28-May-22,RT3,8,8.0,100.0
2770,18559,28-May-22,RT3,13,23.0,56.52
2771,19558,28-May-22,RT3,13,21.0,61.9
2772,16560,28-May-22,RT3,14,20.0,70.0
2773,16562,28-May-22,RT3,14,18.0,77.78
2774,17559,28-May-22,RT3,14,16.0,87.5
2775,19559,28-May-22,RT4,2,3.0,66.67
2776,17561,28-May-22,RT4,4,4.0,100.0
2777,16560,28-May-22,RT4,5,7.0,71.43
2778,16562,28-May-22,RT4,5,6.0,83.33
2779,17558,28-May-22,RT4,5,6.0,83.33
2780,19558,28-May-22,RT4,5,7.0,71.43
2781,19561,28-May-22,RT4,5,7.0,71.43
2782,19563,28-May-22,RT4,5,6.0,83.33
2783,16561,28-May-22,RT4,9,10.0,90.0
2784,17560,28-May-22,RT4,9,13.0,69.23
2785,18561,28-May-22,RT4,9,9.0,100.0
2786,17564,28-May-22,RT4,10,17.0,58.82
2787,18560,28-May-22,RT4,13,15.0,86.67
2788,19560,28-May-22,RT4,15,16.0,93.75
2789,18559,28-May-22,RT4,12,19.0,63.16
2790,17563,28-May-22,RT4,17,19.0,89.47
2791,19562,28-May-22,RT4,14,14.0,100.0
2792,17559,28-May-22,RT4,13,14.0,92.86
2793,18558,28-May-22,RT4,13,20.0,65.0
2794,18562,28-May-22,RT4,19,20.0,95.0
2795,18563,28-May-22,RT4,13,18.0,72.22
2796,16563,28-May-22,RT4,16,18.0,88.89
2797,16559,28-May-22,RT4,18,18.0,100.0
2798,17562,28-May-22,RT4,3,6.0,50.0
2799,16558,28-May-22,RT4,3,3.0,100.0
2800,16559,29-May-22,RT1,23,30.0,76.67
2801,18560,29-May-22,RT1,25,30.0,83.33
2802,19562,29-May-22,RT1,22,30.0,73.33
2803,19563,29-May-22,RT1,19,30.0,63.33
2804,17558,29-May-22,RT1,12,19.0,63.16
2805,16558,29-May-22,RT1,14,19.0,73.68
2806,17560,29-May-22,RT1,22,40.0,55.0
2807,19558,29-May-22,RT1,19,40.0,47.5
2808,19560,29-May-22,RT1,22,26.0,84.62
2809,17561,29-May-22,RT1,19,26.0,73.08
2810,16560,29-May-22,RT1,20,34.0,58.82
2811,16561,29-May-22,RT1,11,18.0,61.11
2812,16562,29-May-22,RT1,17,31.0,54.84
2813,16563,29-May-22,RT1,34,41.0,82.93
2814,17559,29-May-22,RT1,22,32.0,68.75
2815,17562,29-May-22,RT1,9,20.0,45.0
2816,17563,29-May-22,RT1,17,25.0,68.0
2817,18558,29-May-22,RT1,8,15.0,53.33
2818,18559,29-May-22,RT1,20,42.0,47.62
2819,18561,29-May-22,RT1,26,33.0,78.79
2820,18562,29-May-22,RT1,32,38.0,84.21
2821,18563,29-May-22,RT1,17,27.0,62.96
2822,19559,29-May-22,RT1,15,24.0,62.5
2823,19561,29-May-22,RT1,23,36.0,63.89
2824,17564,29-May-22,RT1,8,16.0,50.0
2825,19562,29-May-22,RT2,19,23.0,82.61
2826,18563,29-May-22,RT2,16,29.0,55.17
2827,17561,29-May-22,RT2,27,36.0,75.0
2828,17558,29-May-22,RT2,34,50.0,68.0
2829,16562,29-May-22,RT2,25,43.0,58.14
2830,16561,29-May-22,RT2,19,24.0,79.17
2831,16558,29-May-22,RT2,16,22.0,72.73
2832,19560,29-May-22,RT2,31,38.0,81.58
2833,16563,29-May-22,RT2,27,38.0,71.05
2834,16559,29-May-22,RT2,31,41.0,75.61
2835,19559,29-May-22,RT2,28,41.0,68.29
2836,19558,29-May-22,RT2,19,39.0,48.72
2837,17559,29-May-22,RT2,33,39.0,84.62
2838,16560,29-May-22,RT2,19,34.0,55.88
2839,18562,29-May-22,RT2,28,34.0,82.35
2840,18559,29-May-22,RT2,25,44.0,56.82
2841,17563,29-May-22,RT2,30,44.0,68.18
2842,17562,29-May-22,RT2,14,30.0,46.67
2843,18558,29-May-22,RT2,20,30.0,66.67
2844,17564,29-May-22,RT2,21,40.0,52.5
